0 0 0,0 1,0 2,0 3,0 4,0 5,0 6,0 7,0
30677 0 -21,-88 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90
30678 0 -21,-88 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90
30679 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30680 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30681 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30682 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30683 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30684 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30685 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30686 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30687 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30688 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30689 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30690 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30691 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30692 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30693 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30694 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30695 0 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -22,-88
30696 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30697 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30698 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30699 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30700 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30701 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30702 0 -21,-88 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90
30703 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30704 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30705 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30706 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30707 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30708 0 -22,-89 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90
30709 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30710 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30711 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30712 -1 -21,-89 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30713 0 -21,-90 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89
30714 0 -21,-91 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88
30715 0 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88 -20,-88
30716 0 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88 -20,-88
30717 0 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88
30718 0 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88 -20,-88
30719 0 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88 -20,-88
30720 0 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89 -21,-88
30721 0 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -21,-89
30722 0 -21,-91 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30723 0 -21,-90 -21,-91 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90
30724 0 -21,-90 -21,-91 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90
30725 0 -21,-91 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30726 0 -21,-91 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30727 0 -21,-91 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30728 0 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89 -22,-88
30729 0 -20,-92 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -22,-89
30730 0 -20,-93 -20,-92 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90
30731 0 -20,-92 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -21,-90
30732 0 -20,-92 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -21,-90
30733 0 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -21,-90 -20,-90
30734 0 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90 -21,-90
30735 0 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90 -22,-90
30736 0 -22,-94 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90
30737 0 -22,-94 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -23,-90
30738 0 -23,-94 -22,-94 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91
30739 0 -23,-94 -22,-94 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91
30740 0 -22,-94 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -24,-91
30741 0 -22,-93 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91
30742 0 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91
30743 0 -21,-93 -21,-92 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91
30744 0 -21,-92 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91
30745 0 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91
30746 0 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91
30747 0 -22,-92 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91
30748 0 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -28,-90
30749 0 -21,-91 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91
30750 0 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91
30751 0 -22,-91 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91
30752 0 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91 -29,-92
30753 0 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91 -29,-92
30754 0 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91 -29,-92
30755 0 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91 -29,-92 -30,-92
30756 0 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91 -29,-92
30757 0 -23,-92 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -29,-91
30758 0 -24,-92 -23,-92 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91
30759 0 -24,-92 -23,-92 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91
30760 0 -23,-92 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92
30761 0 -23,-92 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92
30762 0 -23,-91 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92 -29,-92
30763 0 -24,-91 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92 -29,-92 -30,-92
30764 0 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92 -29,-92 -30,-92 -30,-91
30765 0 -25,-92 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92 -29,-92 -30,-92
30766 0 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92 -29,-92
30767 0 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91 -28,-91 -28,-92
30768 0 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91 -28,-91
30769 0 -27,-94 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91
30770 0 -27,-94 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91
30771 0 -27,-95 -27,-94 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91
30772 0 -27,-95 -27,-94 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91
30773 0 -27,-94 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91
30774 0 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91 -27,-90
30775 0 -26,-95 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -27,-91
30776 0 -26,-96 -26,-95 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91
30777 0 -26,-95 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-92
30778 0 -26,-95 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-92
30779 0 -26,-96 -26,-95 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91
30780 0 -26,-95 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90
30781 0 -26,-94 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89
30782 0 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89
30783 0 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89
30784 0 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88
30785 0 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -24,-88
30786 0 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -24,-88 -23,-88
30787 0 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -24,-88 -23,-88
30788 0 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -24,-88 -23,-88
30789 0 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -24,-88
30790 0 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -24,-88
30791 0 -26,-92 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88
30792 0 -26,-92 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88
30793 0 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -26,-88
30794 0 -26,-92 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88
30795 0 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88 -26,-88
30796 0 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -25,-88
30797 0 -26,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89
30798 0 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -24,-89
30799 0 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -24,-89
30800 0 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -24,-89
30801 0 -25,-94 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89
30802 0 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89 -24,-89
30803 0 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89 -25,-89
30804 0 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89
30805 0 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -26,-89
30806 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90
30807 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90
30808 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90
30809 0 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -27,-90
30810 0 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90 -27,-90
30811 0 -23,-94 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91 -26,-90
30812 0 -23,-93 -23,-94 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91
30813 0 -23,-93 -23,-94 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -26,-91
30814 0 -23,-92 -23,-93 -23,-94 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91
30815 0 -23,-93 -23,-94 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91
30816 0 -23,-94 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-90
30817 0 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-90 -24,-89
30818 0 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-90 -24,-89 -23,-89
30819 0 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-90 -24,-89
30820 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-90
30821 0 -23,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91
30822 0 -23,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91
30823 0 -23,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91
30824 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-92
30825 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-92
30826 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -24,-92
30827 0 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91
30828 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91 -23,-91
30829 0 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91 -24,-91
30830 0 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -25,-91
30831 0 -24,-96 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92
30832 0 -24,-96 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92
30833 0 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -24,-92
30834 0 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -24,-92
30835 0 -25,-97 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92
30836 0 -25,-96 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -24,-92
30837 0 -25,-95 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -24,-92 -23,-92
30838 0 -24,-95 -24,-94 -24,-93 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92
30839 0 -24,-94 -24,-93 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93
30840 0 -24,-93 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -22,-94
30841 0 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -22,-94 -22,-95
30842 0 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -22,-94 -22,-95
30843 0 -25,-94 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -22,-94
30844 0 -25,-95 -25,-94 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93
30845 0 -25,-94 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30846 0 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30847 0 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30848 0 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93 -19,-93
30849 0 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30850 0 -25,-93 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30851 0 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93 -20,-94
30852 0 -25,-91 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30853 0 -25,-91 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30854 0 -25,-91 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30855 0 -25,-92 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93 -20,-92
30856 0 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93 -20,-92 -21,-92
30857 0 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93 -20,-92
30858 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30859 0 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93 -19,-93
30860 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -20,-93
30861 0 -24,-89 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30862 0 -24,-89 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30863 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-92
30864 0 -24,-89 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30865 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94
30866 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94
30867 0 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94 -21,-95
30868 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94
30869 0 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94 -20,-94
30870 0 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94 -20,-94
30871 0 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94 -20,-94
30872 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-94
30873 0 -24,-89 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30874 0 -24,-89 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30875 0 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93 -21,-92
30876 0 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30877 0 -22,-90 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93
30878 0 -22,-90 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93
30879 0 -22,-90 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93
30880 0 -22,-90 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93
30881 0 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93 -21,-93
30882 0 -23,-89 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93
30883 0 -23,-89 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92 -22,-93
30884 0 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92 -22,-92
30885 0 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92
30886 0 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91 -24,-92 -23,-92
30887 0 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91 -24,-92
30888 0 -23,-87 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91
30889 0 -23,-87 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91
30890 0 -23,-87 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91
30891 0 -23,-87 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -24,-91
30892 0 -23,-86 -23,-87 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90
30893 0 -23,-87 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90
30894 0 -23,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89
30895 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30896 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30897 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30898 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30899 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30900 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30901 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30902 0 -25,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89
30903 0 -25,-88 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89
30904 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30905 -1 -24,-88 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30906 0 -24,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88 -26,-88
30907 0 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88 -26,-88 -26,-89
30908 0 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88 -26,-88
30909 0 -22,-88 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30910 0 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88 -24,-88
30911 0 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30912 0 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30913 0 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88 -24,-88
30914 0 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89 -25,-88
30915 0 -22,-91 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90 -25,-89
30916 0 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90
30917 0 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90 -25,-90
30918 0 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -23,-90 -24,-90
30919 0 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -23,-90
30920 0 -21,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89
30921 0 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89
30922 0 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89
30923 0 -19,-91 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89
30924 0 -19,-91 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89
30925 0 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89
30926 0 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89
30927 0 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89
30928 0 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89 -25,-89
30929 0 -20,-92 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89
30930 0 -20,-92 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89
30931 0 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89 -25,-89
30932 0 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89 -24,-89
30933 0 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -23,-89
30934 0 -19,-91 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89
30935 0 -19,-91 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89
30936 0 -19,-90 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -21,-89
30937 0 -20,-90 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -21,-89 -21,-88
30938 0 -20,-91 -21,-91 -22,-91 -22,-90 -22,-89 -21,-89 -21,-88 -20,-88
